,Unnamed: 0,unique_trajectory_id,condition,VPCode,landmark_rotation,respx,respz,targetx,targetz,trajectory_id,target,jitterx,jitterz,startx,startz,belief_respx,belief_respz,endidx,task_finished
506,601,601,landmark,sub11,0.0,-1.0231024031337927,3.4086752841838788,-1.8,3.12,1-23-24,1,0.0,0.0,-0.0233486619622646,-0.1502124978911482,-2.1236453366680754,3.1709152088100603,538,True
415,497,497,landmark,sub05,0.0,-3.687329319184712,-0.4021179967761253,-3.12,1.8,0-17-24,0,0.0,0.0,-0.3824245048408669,-0.8293850890674224,-2.7752921016978243,2.054128809380221,732,True
505,600,600,landmark,sub08,0.0,-0.0732821219796543,0.4696549780558919,3.12,1.8,3-9-24,3,0.0,0.0,0.5318401003438846,0.4294455025718794,2.80523533728604,1.92107600156026,546,True
911,1077,1077,landmark,sub11,0.0,0.7127472004078376,4.058818082062716,1.8,3.12,2-8-24,2,0.0,0.0,-0.0173690028966999,0.3986253393602849,2.212214298324237,2.9803442820052863,707,True
126,153,153,landmark,sub11,0.0,-1.5831261462621928,3.0778540289312653,-1.8,3.12,1-19-24,1,0.0,0.0,0.1424080060784198,-0.1145989133631981,-1.8780395462293389,2.995896266169647,224,True
162,195,195,landmark,sub11,0.0,3.4600792576888715,1.7425675986557876,3.12,1.8,3-7-24,3,0.0,0.0,-0.6336772971950012,-0.3803640030554435,3.991725863473198,2.0036780045274623,633,True
949,1122,1122,landmark,sub03,0.0,2.043082117727629,4.425597890598113,3.12,1.8,3-9-24,3,0.0,0.0,1.2206022963265697,-0.2702235562526942,2.3761621204186514,2.402181399431338,211,True
160,193,193,landmark,sub03,0.0,2.1829932796625746,2.084303529709352,1.8,3.12,2-10-24,2,0.0,0.0,0.9890146391877414,-0.0554905860690605,1.585138249908346,3.056695679110573,210,True
1044,1231,1231,landmark,sub03,0.0,-2.1476457132453954,2.5292296755242223,-1.8,3.12,1-20-24,1,0.0,0.0,-0.5721134400966895,0.2708943680734542,-2.1522732746706943,2.4275166171607325,375,True
1045,1232,1232,landmark,sub08,0.0,-0.6950499452687262,4.037768089476294,-1.8,3.12,1-18-24,1,0.0,0.0,0.64390889310831,0.4927824833189404,-1.5486208337183054,2.889425209339858,288,True
917,1086,1086,landmark,sub11,0.0,0.5978334219013214,3.13081576141924,-1.8,3.12,1-22-24,1,0.0,0.0,0.5052009376162002,-0.4663841591378904,-1.569540920153094,3.138297314385169,646,True
819,970,970,self-motion,sub05,0.0,2.640055558428338,2.5471562721460765,1.8,3.12,2-6-24,2,0.0,0.0,-0.0609183285694553,0.0413623140638016,1.7915289088137094,3.471727572367637,236,True
828,983,983,self-motion,sub05,0.0,-1.2087936790669145,3.685521268945864,-1.8,3.12,1-22-24,1,0.0,0.0,0.0495334696461247,0.0648516385784078,-1.6056532926577178,2.9739176672749466,208,True
825,979,979,self-motion,sub03,0.0,-1.544497482523821,2.4696931478644064,-1.8,3.12,1-23-24,1,0.0,0.0,0.0855916225812992,-0.0216751071410727,-3.1918775320627053,2.0272715124840324,230,True
1086,1283,1283,self-motion,sub08,0.0,2.731712708258031,1.2577837851726712,1.8,3.12,2-8-24,2,0.0,0.0,0.0672799980104181,0.0329553507116229,1.491696767614602,2.9554072003845624,279,True
899,1065,1065,self-motion,sub01,0.0,-3.4392159308087766,1.8475817361105509,-3.12,1.8,0-21-24,0,0.0,0.0,0.0634049493490642,0.0648745767195466,-2.8136107522727167,1.8097415996578157,612,True
901,1067,1067,self-motion,sub11,0.0,-3.770211918804659,3.5896838681939003,-3.12,1.8,0-15-24,0,0.0,0.0,0.0716106808687718,0.0885404447844906,-3.992757590112228,2.0042246835512243,316,True
1048,1236,1236,self-motion,sub03,0.0,2.4071163012401136,2.5788967244466,1.8,3.12,2-4-24,2,0.0,0.0,-0.023419586961405,0.0554753494660004,3.1070617597037,2.898845105303549,341,True
999,1183,1183,self-motion,sub08,0.0,-2.2871022582397447,0.9943811511856432,-3.12,1.8,0-21-24,0,0.0,0.0,0.0396639415234418,0.1062132633373308,-2.693574441833737,1.8941901898821043,338,True
1001,1185,1185,self-motion,sub01,0.0,0.9149750321850026,2.7706280527597023,1.8,3.12,2-11-24,2,0.0,0.0,0.0144306817325845,0.0670030685339522,1.6135821767294365,3.3266168030258187,407,True
1000,1184,1184,self-motion,sub03,0.0,-1.6849570328385002,4.2017533057387375,-3.12,1.8,0-17-24,0,0.0,0.0,0.0872934161459573,0.054505236846359,-3.5229683395625027,1.7797352197252294,660,True
1004,1188,1188,self-motion,sub01,0.0,2.6671291142194344,-0.5396283670521337,3.12,1.8,3-7-24,3,0.0,0.0,-0.0926395536069445,0.0304906890408925,3.5648883699650047,1.9570874423081484,565,True
820,971,971,self-motion,sub01,0.0,-2.998446356388391,0.9334366600000532,-3.12,1.8,0-14-24,0,0.0,0.0,0.0457494623114263,0.0816663995593738,-3.436383551219116,1.389295906644224,478,True
916,1085,1085,self-motion,sub03,0.0,-2.661226904533003,3.706525298290407,-1.8,3.12,1-18-24,1,0.0,0.0,0.0312256252694573,0.1143061659141723,-1.6823835023775011,2.9996073707852,476,True
1009,1194,1194,self-motion,sub03,0.0,-3.686217208291444,0.1610066770166724,-3.12,1.8,0-14-24,0,0.0,0.0,-0.0523909490746564,0.0508901180603916,-3.6814007606851855,1.798172288304352,241,True
915,1083,1083,self-motion,sub05,0.0,-1.2050384634556852,4.272977128992123,-1.8,3.12,1-20-24,1,0.0,0.0,-0.0497130311125367,0.0816197228423032,-1.2527495399914792,3.3902250807676624,277,True
831,986,986,self-motion,sub11,0.0,2.670424084515548,2.3065708451731384,1.8,3.12,2-11-24,2,0.0,0.0,0.0150512882505086,0.0691885527056143,2.1912376942415484,3.1610814357409374,225,True
852,1011,1011,self-motion,sub03,0.0,-3.3722333562953186,1.7855502992831604,-3.12,1.8,0-17-24,0,0.0,0.0,0.0737132508592622,0.001125193757711,-2.7871740513429493,1.860769078120558,594,True
880,1043,1043,self-motion,sub05,0.0,2.4357737506721167,0.9426417872975827,1.8,3.12,2-10-24,2,0.0,0.0,0.018948685104493,0.0670092219771882,2.339834514173269,3.1115617061402565,288,True
1028,1214,1214,self-motion,sub01,0.0,-2.0288406247324144,3.8948461010438007,-1.8,3.12,1-18-24,1,0.0,0.0,0.0419975020654211,0.0321117635718511,-2.418087266347747,3.8343564423763863,316,True
947,1120,1120,self-motion,sub05,0.0,-0.7608289984828847,4.076566278123615,-1.8,3.12,1-19-24,1,0.0,0.0,0.0019587289645576,0.1074144344031433,-2.486719505362499,2.925424320963031,268,True
858,1020,1020,self-motion,sub05,0.0,1.9578825154541415,3.5915523862076864,1.8,3.12,2-10-24,2,0.0,0.0,0.0309866347362838,0.0315418926960539,2.649682680466668,3.159568689399709,209,True
1068,1260,1260,self-motion,sub05,0.0,1.5280711605874833,2.718783380604901,1.8,3.12,2-8-24,2,0.0,0.0,-0.022146482084999,0.0960068925381665,1.5936664266532763,2.9976641924799363,233,True
964,1140,1140,self-motion,sub03,0.0,-0.1540594592242478,5.285070013199295,-1.8,3.12,1-22-24,1,0.0,0.0,0.1233299850615227,0.0191878409089439,-0.4286061584550256,3.7918555905147873,268,True
960,1136,1136,self-motion,sub08,0.0,3.965499650053282,1.4488258229156086,3.12,1.8,3-13-24,3,0.0,0.0,0.0203759738229186,0.0486579858798914,3.6367235101003943,1.76679030380914,447,True
863,1025,1025,self-motion,sub05,0.0,-2.166298450300804,-1.021625473936004,-3.12,1.8,0-14-24,0,0.0,0.0,-0.0381147259055675,0.0572872470440733,-3.799293647443065,1.4722833726936402,423,True
959,1135,1135,self-motion,sub05,0.0,2.3361256981383787,1.9959411430044025,3.12,1.8,3-5-24,3,0.0,0.0,0.0336543111483744,0.0609339849183998,3.027958775357797,1.5406316663575348,282,True
1064,1253,1253,self-motion,sub01,0.0,0.0604389452891209,2.071832885048765,-1.8,3.12,1-19-24,1,0.0,0.0,0.050768552639562,0.0828555548010864,-1.4398548863280485,3.0314272697216222,492,True
865,1028,1028,self-motion,sub03,0.0,2.712946769541232,2.9474393211654464,3.12,1.8,3-5-24,3,0.0,0.0,-0.0721175522258336,0.0480778690495531,2.998104858163153,2.106790662137497,466,True
1031,1217,1217,self-motion,sub08,0.0,2.7551587327255915,0.8985816609686612,3.12,1.8,3-5-24,3,0.0,0.0,-0.038309361685659,0.1123305411242337,2.4221622310993887,1.871760533897589,302,True
851,1010,1010,self-motion,sub05,0.0,1.9810556448184184,2.416959652417956,1.8,3.12,2-4-24,2,0.0,0.0,-0.023579540519549,0.0020228020970482,1.843530471361604,3.0015852842994404,281,True
927,1098,1098,self-motion,sub01,0.0,1.8658480621846707,1.5228055577481043,1.8,3.12,2-10-24,2,0.0,0.0,-0.1023436680265082,0.0708316103967912,2.351333363951395,2.3326352808528044,204,True
850,1009,1009,self-motion,sub05,0.0,-1.2329704431067023,3.1927113827882065,-1.8,3.12,1-18-24,1,0.0,0.0,0.0910980835057369,0.0647913404545369,-2.0178604291884628,3.6515492446695785,672,True
973,1151,1151,self-motion,sub05,0.0,2.3924447712491603,3.227000526714312,1.8,3.12,2-11-24,2,0.0,0.0,-0.0520236821100003,0.0567354450146761,2.2337053252764707,2.637711722127656,217,True
930,1101,1101,self-motion,sub11,0.0,3.2598721218301585,1.8530878421835224,3.12,1.8,3-12-24,3,0.0,0.0,0.0178842904599985,0.0802845374888681,3.5354689394717687,1.409297226967196,517,True
1074,1270,1270,self-motion,sub11,0.0,-2.1289430204167106,3.8513218864317262,1.8,3.12,2-10-24,2,0.0,0.0,-0.0269035377436882,0.0210414086340596,2.26780642233528,3.039778832513133,218,True
931,1102,1102,self-motion,sub01,0.0,2.889498818334664,-0.1107114047752135,3.12,1.8,3-5-24,3,0.0,0.0,-0.0940190601845738,-0.0009980858967035,2.931950534908485,1.8129687961335712,789,True
1073,1269,1269,self-motion,sub03,0.0,1.962509823886034,2.6898318604360494,1.8,3.12,2-6-24,2,0.0,0.0,-0.0363569057022698,-0.0118031351121632,2.190648559225598,3.194154306091922,197,True
988,1171,1171,self-motion,sub01,0.0,2.7279583803330856,3.2103674283362533,3.12,1.8,3-5-24,3,0.0,0.0,-0.069035184107531,-0.0021517654039386,3.968478061213981,1.9586912482086631,534,True
983,1165,1165,self-motion,sub01,0.0,1.921206121134991,2.8636308321710358,1.8,3.12,2-8-24,2,0.0,0.0,-0.0348547777153161,0.091346285853303,2.277485481136261,3.2273014151903654,473,True
889,1054,1054,self-motion,sub01,0.0,2.6205324603188207,0.5474305968721931,3.12,1.8,3-12-24,3,0.0,0.0,-0.0261600116913224,0.0554801209768717,3.041668139380971,2.093869019272845,572,True
844,1002,1002,self-motion,sub11,0.0,-3.3897114842738127,3.3697645583294413,-3.12,1.8,0-21-24,0,0.0,0.0,0.0415759654008137,0.1153722526322947,-3.397381059266847,1.767200162485558,698,True
1024,1210,1210,self-motion,sub11,0.0,-2.7501931212535946,0.8744569417367865,-3.12,1.8,0-14-24,0,0.0,0.0,0.0369658045360938,0.0358670478766283,-2.7824319264149677,2.1554493311337146,439,True
1025,1211,1211,self-motion,sub03,0.0,2.455821626802857,-0.3653108564057697,3.12,1.8,3-5-24,3,0.0,0.0,-0.0562862374249622,0.0734945020640126,3.2628498322018515,1.660489757341785,869,True
849,1008,1008,self-motion,sub01,0.0,-2.3643646264942526,1.0639812250071643,-3.12,1.8,0-21-24,0,0.0,0.0,-0.0191808508169471,0.0576053232923526,-2.3032126478949366,2.295830614142254,373,True
1071,1265,1265,self-motion,sub11,0.0,2.147261634737468,3.161041686305766,1.8,3.12,2-8-24,2,0.0,0.0,-0.0538898009686048,0.1026257738996357,1.9370777759124465,3.442855214158224,320,True
859,1021,1021,self-motion,sub05,0.0,3.2147000013925413,2.939200675859557,3.12,1.8,3-9-24,3,0.0,0.0,-0.0620197200945883,0.0997804520889078,3.2600707303169933,1.48255396275344,212,True
309,370,370,self-motion,sub08,0.0,-0.4387687877877884,3.7842764165439577,-1.8,3.12,1-18-24,1,0.0,0.0,0.0373805949026443,0.0779799558368841,-2.6155063705222137,3.328910433577056,296,True
296,353,353,self-motion,sub01,0.0,1.7121452414408942,3.3564467721930806,1.8,3.12,2-6-24,2,0.0,0.0,-0.1037738863615651,0.0305805824341205,1.4705166518867123,3.0406927570904463,252,True
295,352,352,self-motion,sub05,0.0,2.1748898414348683,1.7328560107399118,3.12,1.8,3-7-24,3,0.0,0.0,0.0695120833246415,-0.0039732971239287,2.291507728326088,2.4303886690212093,288,True
294,350,350,self-motion,sub05,0.0,-1.8586137231942583,1.8596648468473025,-1.8,3.12,1-18-24,1,0.0,0.0,0.0130577473649272,0.0809342400715238,-1.71008504884926,2.7962858128288084,430,True
288,342,342,self-motion,sub05,0.0,2.7808047431800533,1.5732502869020415,3.12,1.8,3-13-24,3,0.0,0.0,-0.0617069030678408,0.0993673185297001,3.395747062786881,1.52160172976547,328,True
282,336,336,self-motion,sub05,0.0,-3.270556470149572,3.3810945624106234,-3.12,1.8,0-17-24,0,0.0,0.0,0.0048026997555219,0.0790934702871014,-3.9439871165196263,0.7209825325304635,530,True
277,331,331,self-motion,sub05,0.0,-2.0957149639623345,0.3421204498854599,-3.12,1.8,0-15-24,0,0.0,0.0,0.0844665430317769,0.0533514265866567,-3.690791144535509,0.7932310137947582,703,True
276,330,330,self-motion,sub05,0.0,0.9432234297577256,3.58358671686411,1.8,3.12,2-6-24,2,0.0,0.0,-0.0823455223606864,-0.0009999299230545,1.6152967969136611,3.444291725292333,253,True
271,322,322,self-motion,sub01,0.0,2.1762168744434707,2.486389412343531,3.12,1.8,3-13-24,3,0.0,0.0,-0.0096373112669868,0.0336803921612906,3.0684303885563926,1.459368243139135,558,True
260,310,310,self-motion,sub11,0.0,3.2006815345893846,1.4307224434832655,1.8,3.12,2-10-24,2,0.0,0.0,-0.0044457334688622,0.0923067963808442,3.539362668672105,2.348763649515755,658,True
253,303,303,self-motion,sub05,0.0,4.235391354770568,1.608703007480199,3.12,1.8,3-9-24,3,0.0,0.0,-0.0211625798138723,0.1163807678293045,2.843868791505744,1.9970855594491992,236,True
238,282,282,self-motion,sub11,0.0,2.841361883647536,1.048939690021143,3.12,1.8,3-5-24,3,0.0,0.0,-0.0868065850864567,0.035101616811433,2.853287281356026,2.1396925786743863,590,True
232,276,276,self-motion,sub01,0.0,-1.93954726786674,-0.7713870798297385,-3.12,1.8,0-16-24,0,0.0,0.0,0.0418741839160839,0.0553267517015231,-2.9695645688174044,1.968093089732644,770,True
221,259,259,self-motion,sub11,0.0,3.1829514999268547,-0.0702995613714024,3.12,1.8,3-5-24,3,0.0,0.0,-0.0806289217043341,0.084674122353316,2.898110300194133,1.6273342378995337,515,True
326,392,392,self-motion,sub05,0.0,-1.8296125037068105,-1.6961876642683502,-3.12,1.8,0-21-24,0,0.0,0.0,0.0038735734629753,0.1091254008489958,-3.521290680817928,1.0619102637040458,219,True
405,486,486,self-motion,sub03,0.0,2.206298991340369,4.160131499142201,3.12,1.8,3-13-24,3,0.0,0.0,-0.0571231438220772,0.094087076467837,3.1658408589311087,2.351440789474149,613,True
402,482,482,self-motion,sub11,0.0,0.1574165289050856,3.3673158080070227,-1.8,3.12,1-20-24,1,0.0,0.0,0.0680802978416951,0.09283825329472,-2.9806550624034034,2.5539512896813044,224,True
392,470,470,self-motion,sub11,0.0,2.1824404232691657,-0.0344531957168357,3.12,1.8,3-9-24,3,0.0,0.0,0.0018382464912417,0.0522924097984819,3.151485131490978,1.5541785374353183,554,True
389,467,467,self-motion,sub05,0.0,-2.3730417358692915,1.866829567351132,-3.12,1.8,0-16-24,0,0.0,0.0,0.0427054507483935,0.11565978551863,-4.389952756179958,1.0808515728852206,633,True
388,466,466,self-motion,sub11,0.0,3.906039438866193,0.2604593675976881,3.12,1.8,3-13-24,3,0.0,0.0,0.0433876745399803,0.058556490848862,3.988574461237348,1.3104111780974013,712,True
374,450,450,self-motion,sub03,0.0,0.5256139885004968,3.4816680314717816,1.8,3.12,2-8-24,2,0.0,0.0,0.0352869883049173,0.0371620489701052,1.8379710165479,3.190289843774193,251,True
366,438,438,self-motion,sub11,0.0,-2.2491926315776647,2.89869679940762,-3.12,1.8,0-14-24,0,0.0,0.0,0.0299876455648116,0.0571166614667174,-2.260469942831728,1.8135027911930333,313,True
360,432,432,self-motion,sub08,0.0,-2.388339729006636,1.7861381524220397,-3.12,1.8,0-14-24,0,0.0,0.0,0.0036331127286062,0.0693596094398368,-2.7490368546838337,1.3333388643646626,691,True
358,430,430,self-motion,sub11,0.0,-0.4600058970232162,4.03049091361033,-1.8,3.12,1-18-24,1,0.0,0.0,0.0843702636419019,0.069605785890781,-1.0717479833858592,3.034954046129641,320,True
349,420,420,self-motion,sub01,0.0,3.09853619166238,0.3590740862381777,1.8,3.12,2-10-24,2,0.0,0.0,-0.0156670990329064,-0.011640649519002,0.2828116489375785,3.5046449687323764,331,True
338,407,407,self-motion,sub08,0.0,-2.1720610716746043,2.067827946553922,-3.12,1.8,0-17-24,0,0.0,0.0,0.011834038400467,0.1004487720397133,-2.304565443074601,2.29159123877316,768,True
336,404,404,self-motion,sub03,0.0,1.0055991541126983,2.810925812041257,1.8,3.12,2-6-24,2,0.0,0.0,-0.0373220016049053,0.0157425660399441,1.7209962087970332,2.93448103495182,218,True
327,393,393,self-motion,sub08,0.0,2.290082227998544,-0.6108789641323715,3.12,1.8,3-7-24,3,0.0,0.0,0.0196526281275314,0.0594869353812721,2.797130518463807,1.9037264271533263,210,True
207,245,245,self-motion,sub11,0.0,-0.4063992853140279,2.694370388874963,1.8,3.12,2-8-24,2,0.0,0.0,-0.0332845463774845,0.0547225685317348,1.7259855944066405,2.672709510550244,248,True
84,100,100,self-motion,sub05,0.0,-1.2801993595198944,2.977081169842797,-3.12,1.8,0-15-24,0,0.0,0.0,-0.0306971107215684,0.0622880953663242,-3.321813392479549,1.3631900499879928,632,True
83,98,98,self-motion,sub08,0.0,3.0761350341869624,1.6769352890426,3.12,1.8,3-7-24,3,0.0,0.0,-0.0659233231251274,0.0210266832329514,3.8283049786617154,1.183033411849341,241,True
80,94,94,self-motion,sub11,0.0,3.2817527089673693,3.6328916899643,3.12,1.8,3-12-24,3,0.0,0.0,-0.0248299864461338,0.09658287400607,3.1200686112349323,1.8844233011096987,337,True
79,93,93,self-motion,sub03,0.0,2.917191471813672,3.6934020020990586,3.12,1.8,3-9-24,3,0.0,0.0,-0.0711297379524166,0.0779107423080336,2.7154976792338528,2.2532920071049864,229,True
71,80,80,self-motion,sub05,0.0,2.198245573379019,2.8808044464512284,1.8,3.12,2-8-24,2,0.0,0.0,-0.0867621185533717,0.0340967880119548,1.2577764654033492,3.2239722087505176,237,True
61,69,69,self-motion,sub08,0.0,-0.0492066377947812,3.125940551571301,1.8,3.12,2-10-24,2,0.0,0.0,-0.0854413183351252,0.0724790246623286,1.7184870020112375,2.8835841871170853,393,True
35,42,42,self-motion,sub01,0.0,0.9804377573749706,4.091254133176975,1.8,3.12,2-6-24,2,0.0,0.0,-0.0872134545456672,0.079273401662154,2.350352478851961,2.8888922461126705,242,True
16,21,21,self-motion,sub11,0.0,-1.5591638739238431,2.659587615470482,-1.8,3.12,1-19-24,1,0.0,0.0,0.0980823575516009,0.0403773519252319,-1.8656306293738556,3.441763733469016,202,True
4,6,6,self-motion,sub03,0.0,0.1267839266931773,3.536467188227832,1.8,3.12,2-10-24,2,0.0,0.0,-0.0597783893539876,-0.0177711750363585,1.3940931422420917,3.198708022344808,757,True
100,118,118,self-motion,sub03,0.0,-1.848587746658926,4.89306641712521,-3.12,1.8,0-15-24,0,0.0,0.0,0.0071321637075278,0.0746009035684775,-3.363744000758661,2.0055339951257314,729,True
201,239,239,self-motion,sub11,0.0,2.8953636848217625,0.6370453023806237,3.12,1.8,3-13-24,3,0.0,0.0,0.0234463850017683,0.0933555582083808,2.6774093113373443,2.043575138100701,212,True
194,231,231,self-motion,sub01,0.0,1.1392017219900965,3.1692250286637886,1.8,3.12,2-8-24,2,0.0,0.0,-0.0017532880995422,0.0840056359861864,0.6486173975007082,3.3324125310131527,702,True
191,228,228,self-motion,sub11,0.0,-2.841187464412384,1.0412248643292992,-3.12,1.8,0-16-24,0,0.0,0.0,0.0271291652897618,0.0643100918409681,-3.506467551970578,1.218874561314723,228,True
168,203,203,self-motion,sub03,0.0,0.0276318230009846,6.61800094179999,1.8,3.12,2-4-24,2,0.0,0.0,0.0275291250163012,0.1132151529928191,2.0772439623499217,2.970706140519608,428,True
164,197,197,self-motion,sub05,0.0,1.200548018367548,3.9899777625394286,1.8,3.12,2-4-24,2,0.0,0.0,-0.103584519477026,0.0049779512782284,0.3918540538002439,3.0030164134404664,737,True
159,192,192,self-motion,sub05,0.0,3.847220094404788,1.1340727113741722,3.12,1.8,3-7-24,3,0.0,0.0,-0.0530908672215483,0.0394623976321729,2.940740054950053,2.252774497271622,227,True
133,160,160,self-motion,sub08,0.0,1.927995591997148,3.062468868847145,1.8,3.12,2-4-24,2,0.0,0.0,-0.1154812329278261,-0.0183896972062334,1.927813022908296,2.8642758999777724,222,True
130,157,157,self-motion,sub03,0.0,-3.31340775545648,0.689927923445393,-3.12,1.8,0-16-24,0,0.0,0.0,0.0543091697744161,-0.0172125814373803,-2.0510401474559394,1.2779186511782508,629,True
129,156,156,self-motion,sub11,0.0,-3.009881068748998,0.6409740839911653,-1.8,3.12,1-20-24,1,0.0,0.0,0.0570863513770889,0.0594113195643701,-2.00934484210712,2.584051472269869,518,True
124,151,151,self-motion,sub11,0.0,1.0054346799146618,4.725583465384528,-1.8,3.12,1-23-24,1,0.0,0.0,0.0989995145533495,0.0485103163580961,-1.478022847508001,3.162968580875459,711,True
109,130,130,self-motion,sub11,0.0,-2.328890877287184,3.2206349904495526,-3.12,1.8,0-17-24,0,0.0,0.0,0.051333558456208,0.0723181167104471,-2.238893958546798,2.3862898568062145,766,True
108,129,129,self-motion,sub08,0.0,2.5417199053977644,0.5284445121924302,3.12,1.8,3-9-24,3,0.0,0.0,-0.0834215584353403,0.0580094694925654,3.0953675667377207,1.3375240100816084,212,True
101,119,119,self-motion,sub08,0.0,-1.5712065655179086,2.672419300066688,-1.8,3.12,1-19-24,1,0.0,0.0,0.0256018780837686,0.0662986116762822,-2.9191668163736924,2.9836046134579086,400,True
420,504,504,self-motion,sub11,0.0,3.0402917194326755,0.8477304097651508,3.12,1.8,3-9-24,3,0.0,0.0,-0.0483080901013126,0.0422734438145926,3.602620756781988,1.980176793120988,272,True
702,837,837,self-motion,sub08,0.0,-3.939456783350664,1.3399852209853875,-3.12,1.8,0-15-24,0,0.0,0.0,0.0339722160169598,0.0523543227955159,-3.466609554369485,1.7173859288132385,243,True
685,817,817,self-motion,sub01,0.0,3.721441732551356,1.3776761101153965,3.12,1.8,3-9-24,3,0.0,0.0,-0.0842851256711517,0.009896766528459,3.759663575147937,0.6724145227175609,245,True
684,814,814,self-motion,sub01,0.0,-3.926146433041815,0.4805422261147922,-3.12,1.8,0-16-24,0,0.0,0.0,0.0726234625736143,0.0722741192112447,-3.7701690994142583,1.607915844902451,608,True
682,812,812,self-motion,sub03,0.0,-1.7117209097525796,4.650174860382989,-1.8,3.12,1-19-24,1,0.0,0.0,0.0419434499787203,0.0259996682160166,-1.54048313903436,3.539175524337567,202,True
678,807,807,self-motion,sub08,0.0,2.7373567230785247,2.8685461062632336,3.12,1.8,3-5-24,3,0.0,0.0,-0.0673646268462261,-0.0202525349114789,2.956058683361701,0.7730454046876022,617,True
670,796,796,self-motion,sub11,0.0,-3.074076026406152,3.378329842921827,-3.12,1.8,0-21-24,0,0.0,0.0,0.0286515792082853,0.0326561095762215,-3.5997739930292765,1.2712872091271417,271,True
662,787,787,self-motion,sub11,0.0,2.325125764034598,3.2026244307177696,1.8,3.12,2-11-24,2,0.0,0.0,-0.0735790677419706,0.072112714532092,1.868343563421046,2.501247839827885,216,True
661,786,786,self-motion,sub05,0.0,-1.1884080529341077,2.830767627174798,-1.8,3.12,1-22-24,1,0.0,0.0,0.0883251279229254,0.0568847072338858,-1.8307545928943043,2.760323029834823,247,True
652,776,776,self-motion,sub01,0.0,-2.193953437972477,3.4153647930074382,-1.8,3.12,1-20-24,1,0.0,0.0,0.0568098210628847,0.005967035074436,-2.4552207404550157,3.2004440076245784,232,True
641,764,764,self-motion,sub03,0.0,2.8301521910158525,0.6408731152114904,3.12,1.8,3-9-24,3,0.0,0.0,-0.0305006966650871,0.1109824457869682,2.995986793658773,2.022368978101931,225,True
640,762,762,self-motion,sub08,0.0,-2.5135143585742465,2.41949443398722,-3.12,1.8,0-16-24,0,0.0,0.0,0.0499295490387841,0.11385616352354,-3.4928662249831666,1.3512816904693217,197,True
792,938,938,self-motion,sub08,0.0,0.0884288801290674,3.61476267829019,1.8,3.12,2-8-24,2,0.0,0.0,0.003963152319423,0.1022035016235369,1.828658605749143,2.6908706700446543,576,True
788,934,934,self-motion,sub05,0.0,2.9706528405267902,2.554140846774159,3.12,1.8,3-12-24,3,0.0,0.0,-0.0769934332700499,0.0698183466402731,3.43710787991386,1.8010564166149468,238,True
781,926,926,self-motion,sub01,0.0,-3.1922202455356783,1.9087286782991275,-1.8,3.12,1-19-24,1,0.0,0.0,-0.0364625525680186,0.0660407417866847,-2.1639582772903885,3.267986923963185,628,True
748,886,886,self-motion,sub03,0.0,-1.2796293057447394,-0.8240322893358608,-3.12,1.8,0-15-24,0,0.0,0.0,-0.0310590661965349,0.110235340784114,-3.84790810169757,0.9998145820742416,589,True
746,884,884,self-motion,sub11,0.0,-2.5997424554072706,-0.4036694886329037,-1.8,3.12,1-18-24,1,0.0,0.0,0.0197621701543168,0.0884808093399764,-2.001335846928804,2.7847502217433893,223,True
729,865,865,self-motion,sub03,0.0,1.6946628872171128,3.63915404376038,1.8,3.12,2-10-24,2,0.0,0.0,-0.010402065582563,0.1099912581813734,2.049233488755823,3.1067750246270123,239,True
727,863,863,self-motion,sub08,0.0,-1.714663904998475,2.8145930820557643,-1.8,3.12,1-19-24,1,0.0,0.0,0.0863725847711992,0.0211309479037411,-3.07182029921044,2.7799879115819204,421,True
725,861,861,self-motion,sub01,0.0,-1.7709847722927912,2.2700334655312195,-1.8,3.12,1-22-24,1,0.0,0.0,0.053222778712078,0.0469318754018962,-2.0133972606581407,2.760861131969673,251,True
724,860,860,self-motion,sub01,0.0,-2.818228930201085,1.12766172873301,-3.12,1.8,0-17-24,0,0.0,0.0,0.0321768222915698,0.0536211252992239,-2.8019116793155465,1.9942032838389865,289,True
721,857,857,self-motion,sub03,0.0,3.3532618790012867,2.8131982259005057,3.12,1.8,3-7-24,3,0.0,0.0,-0.0398956564141139,0.0095353156254405,3.602014523388018,1.53798925636202,798,True
717,853,853,self-motion,sub05,0.0,3.4942950200955822,1.8501836231402653,3.12,1.8,3-5-24,3,0.0,0.0,-0.0748080329244343,0.0118997016411223,3.4306578248054325,1.8940441540511488,648,True
606,722,722,self-motion,sub08,0.0,2.3359599917976355,1.3647363169328457,1.8,3.12,2-6-24,2,0.0,0.0,-0.0763754956437306,0.061356709691791,2.0853215312908966,3.192842623915668,234,True
605,721,721,self-motion,sub08,0.0,-3.1758043749738847,-0.8921392183440614,-1.8,3.12,1-20-24,1,0.0,0.0,0.0496767106071259,0.0694770792571117,-1.5375136900299715,3.398977216377613,566,True
499,594,594,self-motion,sub08,0.0,2.993301962071159,3.446088133082326,3.12,1.8,3-12-24,3,0.0,0.0,-0.0480544931711779,0.1082952703400501,2.412339377690138,2.4537415829096108,273,True
498,593,593,self-motion,sub03,0.0,1.2254773559712049,2.5981676868317223,1.8,3.12,2-11-24,2,0.0,0.0,-0.0454913627481644,0.059846470551484,0.8787274388140309,3.6442972911548575,230,True
